ID	Score	Source	Perturbation	Observed node	Categorization
212	1.0	ABA=0	NO CA	Closure	Some/ON
213	1.0	ABA=0	NIA1_2 KO, NO CA	Closure	Some/ON
214	1.0	ABA=0	NIA1_2 KO, ROS CA	Closure	Some/ON
215	1.0	ABA=0	NO CA, NOGC1 KO, cGMP CA	Closure	Some/ON
216	1.0	ABA=0	GPA1 KO, ROS CA	Closure	ON
217	1.0	ABA=0	Actin_Reorganization KO, ROS CA	Closure	Some
218	1.0	ABA=0	8-nitro-cGMP CA	Closure	Some
219	1.0	ABA=0	8-nitro-cGMP CA, SLAC1 KO	Closure	OFF
220	1.0	ABA=0	cADPR CA	Closure	ON
221	1.0	ABA=0	ABI1 CA, AtRAC1 KO	Closure	Some/ON
222	1.0	ABA=0	ABI1 CA, AtRAC1 CA	Closure	OFF
223	1.0	ABA=0	InsP3 CA	Closure	Some/ON
224	1.0	ABA=0	InsP3 CA	Ca2osc	ON
225	1.0	ABA=0	CaIM KO	Closure	OFF
226	1.0	ABA=0	CaIM KO	Ca2osc	OFF
227	1.0	ABA=0	CaIM KO, InsP3 CA	Closure	Some/ON
228	1.0	ABA=0	CaIM KO, InsP3 CA	Ca2osc	ON
229	1.0	ABA=0	NO CA, NtSyp121 KO	Closure	Some
230	1.0	ABA=0	NO CA, PLC KO	Closure	OFF
231	1.0	ABA=0	NO CA, PLDdelta KO	Closure	OFF
232	1.0	ABA=0	NO CA, PLDalpha KO	Closure	Some/ON
233	1.0	ABA=0	NO CA, PLDalpha KO, PLDdelta KO	Closure	OFF
234	1.0	ABA=0	8-nitro-cGMP CA, cADPR KO	Closure	OFF
235	1.0	ABA=0	8-nitro-cGMP CA, Ca2osc KO	Closure	OFF/Some
236	1.0	ABA=0	GCR1 KO, S1P_PhytoS1P CA	Closure	ON
237	1.0	ABA=0	CaIM CA, CPK3_21 KO	Closure	Some
238	1.0	ABA=0	CaIM CA, CPK6 KO	Closure	Some
239	1.0	ABA=0	ABI1 CA, NO CA	Closure	OFF
240	1.0	ABA=0	ABI2 CA, NO CA	Closure	OFF
241	1.0	ABA=0	CaIM CA, TCTP CA	Closure	ON
242	1.0	ABA=0	CaIM CA, PLDalpha KO	Closure	OFF
243	1.0	ABA=0	NO KO, ROS CA	Closure	OFF/Some
244	1.0	ABA=0	NO CA, ROS KO	Closure	ON
245	1.0	ABA=0		ROS	OFF
246	1.0	ABA=1		ROS	ON
247	1.0	ABA=0		NO	OFF
248	1.0	ABA=1		NO	ON
249	1.0	ABA=0		pHc	OFF
250	1.0	ABA=1		pHc	ON
251	1.0	ABA=0	RCARs KO	ROS	OFF
252	1.0	ABA=1	RCARs KO	ROS	OFF
253	1.0	ABA=0	RCARs KO	NO	OFF
254	1.0	ABA=1	RCARs KO	NO	OFF
255	1.0	ABA=0	RCARs KO	pHc	OFF
256	1.0	ABA=1	RCARs KO	pHc	OFF
257	1.0	ABA=0	NO CA	pHc	Some
258	1.0	ABA=1	NO CA	pHc	ON
259	1.0	ABA=0	NO KO	pHc	OFF
260	1.0	ABA=1	NO KO	pHc	Some
261	1.0	ABA=0	Ca2osc KO	pHc	OFF
262	1.0	ABA=1	Ca2osc KO	pHc	OFF
263	1.0	ABA=0	Ca2osc KO	ROS	OFF
264	1.0	ABA=1	Ca2osc KO	ROS	ON
265	1.0	ABA=0	pHc KO	NO	OFF
266	1.0	ABA=1	pHc KO	NO	OFF
267	1.0	ABA=0	pHc CA	NO	ON
268	1.0	ABA=1	pHc CA	NO	ON
269	1.0	ABA=0	Ca2osc KO	NO	OFF
270	1.0	ABA=1	Ca2osc KO	NO	OFF
271	1.0	ABA=0	ROS CA	NO	ON
272	1.0	ABA=0	NIA1_2 KO	NO	OFF/Some
273	1.0	ABA=1	NIA1_2 KO	NO	OFF
274	1.0	ABA=0	NIA1_2 KO, ROS CA	NO	OFF
275	1.0	ABA=0	Nitrite CA	NO	ON
276	1.0	ABA=0	NIA1_2 KO, Nitrite CA	NO	OFF
277	1.0	ABA=0	RBOH KO	NO	OFF
278	1.0	ABA=1	RBOH KO	NO	OFF
279	1.0	ABA=0	RBOH KO, ROS CA	NO	ON
280	1.0	ABA=0	ABI1 KO	NO	OFF
281	1.0	ABA=1	ABI1 KO	NO	ON
282	1.0	ABA=0	NO CA	ROS	OFF
283	1.0	ABA=1	NO KO	ROS	ON
284	1.0	ABA=0		CaIM	OFF
285	1.0	ABA=1		CaIM	ON
286	1.0	ABA=0		SACC	OFF
287	1.0	ABA=0	SACC KO	CaIM	OFF
288	1.0	ABA=1	SACC KO	CaIM	ON
289	1.0	ABA=0	SACC KO, GPA1 KO	CaIM	OFF
290	1.0	ABA=1	SACC KO, GPA1 KO	CaIM	OFF
291	1.0	ABA=0	GPA1 KO	ROS	OFF
292	1.0	ABA=1	GPA1 KO	ROS	OFF
293	1.0	ABA=0	AquaporinPIP2_1 KO	ROS	OFF
294	1.0	ABA=1	AquaporinPIP2_1 KO	ROS	OFF
295	1.0	ABA=0		AquaporinPIP2_1	OFF
296	1.0	ABA=1		AquaporinPIP2_1	ON
297	1.0	ABA=0	OST1 KO	AquaporinPIP2_1	OFF
298	1.0	ABA=1	OST1 KO	AquaporinPIP2_1	OFF
299	1.0	ABA=0		SLAC1	OFF
300	1.0	ABA=1		SLAC1	ON
301	1.0	ABA=0	OST1 KO	SLAC1	OFF
302	1.0	ABA=1	OST1 KO	SLAC1	OFF
303	1.0	ABA=0	GHR1 KO	SLAC1	OFF
304	1.0	ABA=1	GHR1 KO	SLAC1	OFF/Some
305	1.0	ABA=1	ABI1 CA	pHc	OFF
306	1.0	ABA=1	ABI2 CA	pHc	OFF
307	1.0	ABA=1	OST1 KO	pHc	OFF
308	1.0	ABA=0	CaIM CA	pHc	ON
309	1.0	ABA=0	CaIM CA, ABI1 CA	pHc	ON
310	1.0	ABA=0	CaIM CA, ABI2 CA	pHc	ON
311	1.0	ABA=0	CaIM CA, OST1 KO	pHc	ON
312	1.0	ABA=0	PLDalpha KO, PLDdelta KO	pHc	OFF
313	1.0	ABA=1	PLDalpha KO, PLDdelta KO	pHc	OFF
314	1.0	ABA=0		Ca2osc	OFF
315	1.0	ABA=1		Ca2osc	ON
316	1.0	ABA=1	pHc KO	Ca2osc	OFF/Some
317	1.0	ABA=0	OST1 KO	Ca2osc	OFF
318	1.0	ABA=1	OST1 KO	Ca2osc	OFF
319	1.0	ABA=0	PLDalpha KO, PLDdelta KO	Ca2osc	OFF
320	1.0	ABA=1	PLDalpha KO, PLDdelta KO	Ca2osc	ON
321	1.0	ABA=0		Actin_Reorganization	OFF
322	1.0	ABA=1		Actin_Reorganization	ON
323	1.0	ABA=0	ABI1 CA	Actin_Reorganization	OFF
324	1.0	ABA=1	ABI1 CA	Actin_Reorganization	OFF
325	1.0	ABA=0	PtdInsP3 KO	Actin_Reorganization	OFF
326	1.0	ABA=1	PtdInsP3 KO	Actin_Reorganization	OFF/Some
327	1.0	ABA=0	PtdInsP4 KO	Actin_Reorganization	OFF
328	1.0	ABA=1	PtdInsP4 KO	Actin_Reorganization	OFF/Some
329	1.0	ABA=1	PtdInsP3 KO, PtdInsP4 KO	Actin_Reorganization	OFF/Some
330	1.0	ABA=1	PLC KO	Actin_Reorganization	ON
331	1.0	ABA=1	ROS KO	Actin_Reorganization	OFF/Some
332	1.0	ABA=0	RBOH KO	Actin_Reorganization	OFF
333	1.0	ABA=1	RBOH KO	Actin_Reorganization	OFF/Some
334	1.0	ABA=0		AtRAC1	ON
335	1.0	ABA=1		AtRAC1	OFF
336	1.0	ABA=0	ABI1 CA	AtRAC1	ON
337	1.0	ABA=1	ABI1 CA	AtRAC1	ON
338	1.0	ABA=0		8-nitro-cGMP	OFF
339	1.0	ABA=1		8-nitro-cGMP	ON
340	1.0	ABA=0	NO CA	8-nitro-cGMP	Some/ON
341	1.0	ABA=1	NO KO	8-nitro-cGMP	OFF
342	1.0	ABA=1	NOGC1 KO	8-nitro-cGMP	OFF
343	1.0	ABA=1	NOGC1 KO, cGMP CA	8-nitro-cGMP	ON
344	1.0	ABA=0	NO CA, NOGC1 KO	8-nitro-cGMP	OFF
345	1.0	ABA=0	NO CA, NOGC1 KO, cGMP CA	8-nitro-cGMP	ON
346	1.0	ABA=1	ROS KO	8-nitro-cGMP	OFF
347	1.0	ABA=0		K_efflux	OFF
348	1.0	ABA=1		K_efflux	ON
349	1.0	ABA=0		KEV	OFF
350	1.0	ABA=1		KEV	ON
351	1.0	ABA=0	Ca2osc CA	KEV	Some/ON
352	1.0	ABA=0		Microtubule_Depolymerization	OFF
353	1.0	ABA=1		Microtubule_Depolymerization	ON
354	1.0	ABA=0	PLDalpha KO	Microtubule_Depolymerization	OFF
355	1.0	ABA=1	PLDalpha KO	Microtubule_Depolymerization	Some
356	1.0	ABA=0	PP2CA KO	Microtubule_Depolymerization	OFF
357	1.0	ABA=1	PP2CA KO	Microtubule_Depolymerization	ON
358	1.0	ABA=0	PA CA	Microtubule_Depolymerization	ON
359	1.0	ABA=0	PA CA, PP2CA KO	Microtubule_Depolymerization	Some/ON
360	1.0	ABA=0	Ca2osc KO	Microtubule_Depolymerization	OFF
361	1.0	ABA=1	Ca2osc KO	Microtubule_Depolymerization	OFF/Some
362	1.0	ABA=0	Ca2osc KO, PA CA	Microtubule_Depolymerization	ON
363	1.0	ABA=0	Ca2osc KO, PLDalpha KO	Microtubule_Depolymerization	OFF/Some
364	1.0	ABA=1	Ca2osc KO, PLDalpha KO	Microtubule_Depolymerization	OFF/Some
365	1.0	ABA=0	Ca2osc KO, PA CA, PLDalpha KO	Microtubule_Depolymerization	ON
366	1.0	ABA=0	CaIM CA	Microtubule_Depolymerization	ON
367	1.0	ABA=0	CaIM CA, PLDalpha KO	Microtubule_Depolymerization	Some
368	1.0	ABA=0		Vacuolar_Acidification	OFF
369	1.0	ABA=1		Vacuolar_Acidification	ON
370	1.0	ABA=0	PI3P5K KO	Vacuolar_Acidification	OFF
371	1.0	ABA=1	PI3P5K KO	Vacuolar_Acidification	OFF/Some
372	1.0	ABA=0	PI3P5K KO	pHc	OFF
373	1.0	ABA=1	PI3P5K KO	pHc	OFF/Some
374	1.0	ABA=0	V-PPase KO	Vacuolar_Acidification	OFF
375	1.0	ABA=1	V-PPase KO	Vacuolar_Acidification	Some
376	1.0	ABA=0	pHc KO	Vacuolar_Acidification	OFF
377	1.0	ABA=1	pHc KO	Vacuolar_Acidification	OFF/Some
378	1.0	ABA=0	pHc KO	ROS	OFF
379	1.0	ABA=1	pHc KO	ROS	Some
380	1.0	ABA=0	OST1 KO	CaIM	OFF
381	1.0	ABA=1	OST1 KO	CaIM	OFF
382	1.0	ABA=0	OST1 CA	CaIM	OFF
383	1.0	ABA=1	OST1 CA	CaIM	ON
384	1.0	ABA=0	OST1 KO	ROS	OFF
385	1.0	ABA=1	OST1 KO	ROS	OFF
386	1.0	ABA=0	OST1 CA	ROS	OFF
387	1.0	ABA=1	OST1 CA	ROS	ON
388	1.0	ABA=0	RBOH KO	ROS	OFF
389	1.0	ABA=1	RBOH KO	ROS	OFF
390	1.0	ABA=0	OST1 KO, RBOH KO	ROS	OFF
391	1.0	ABA=1	OST1 KO, RBOH KO	ROS	OFF
392	1.0	ABA=0	KOUT KO, RBOH KO	ROS	OFF
393	1.0	ABA=1	KOUT KO, RBOH KO	ROS	OFF
394	1.0	ABA=0	ABI1 CA	ROS	OFF
395	1.0	ABA=1	ABI1 CA	ROS	OFF
396	1.0	ABA=0	ABI2 CA	ROS	OFF
397	1.0	ABA=1	ABI2 CA	ROS	ON
398	1.0	ABA=0	ABI1 KO	ROS	OFF
399	1.0	ABA=1	ABI1 KO	ROS	ON
400	1.0	ABA=0	PtdInsP3 KO	ROS	OFF
401	1.0	ABA=1	PtdInsP3 KO	ROS	OFF/Some
402	1.0	ABA=0	PtdInsP4 KO	ROS	OFF
403	1.0	ABA=1	PtdInsP4 KO	ROS	ON
404	1.0	ABA=1	PtdInsP3 KO, PtdInsP4 KO	ROS	OFF
405	1.0	ABA=0	PLDdelta KO	NO	OFF
406	1.0	ABA=1	PLDdelta KO	NO	ON
407	1.0	ABA=0	PLDdelta KO	ROS	OFF
408	1.0	ABA=1	PLDdelta KO	ROS	Some/ON
409	1.0	ABA=0		PA	OFF
410	1.0	ABA=1		PA	ON
411	1.0	ABA=0	PLDalpha KO	PA	OFF
412	1.0	ABA=1	PLDalpha KO	PA	Some
413	1.0	ABA=0	PLDalpha KO	ROS	OFF/Some
414	1.0	ABA=1	PLDalpha KO	ROS	Some
415	1.0	ABA=1	PLDalpha KO, PLDdelta KO	ROS	OFF/Some
416	1.0	ABA=0	PLDalpha KO	NO	OFF
417	1.0	ABA=1	PLDalpha KO	NO	OFF
418	1.0	ABA=1	PLDalpha KO, PLDdelta KO	NO	OFF
419	1.0	ABA=0	PLDalpha KO, ROS CA	NO	ON
420	1.0	ABA=0		AnionEM	OFF
421	1.0	ABA=1		AnionEM	ON
422	1.0	ABA=0	cADPR KO	AnionEM	OFF
423	1.0	ABA=1	cADPR KO	AnionEM	OFF
424	1.0	ABA=0	PLC KO	AnionEM	OFF
425	1.0	ABA=1	PLC KO	AnionEM	OFF
426	1.0	ABA=1		Depolarization	ON
427	1.0	ABA=1	cADPR KO	Depolarization	OFF
428	1.0	ABA=1	PLC KO	Depolarization	OFF
429	1.0	ABA=0	SACC KO, ERA1 KO	CaIM	OFF
430	1.0	ABA=1	SACC KO, ERA1 KO	CaIM	ON
431	1.0	ABA=0	ERA1 KO	SLAC1	OFF
432	1.0	ABA=1	ERA1 KO	SLAC1	ON
433	1.0	ABA=0	Ca2osc KO	QUAC1	OFF
434	1.0	ABA=1	Ca2osc KO	QUAC1	ON
435	1.0	ABA=1	ABI1 CA, Ca2osc KO	QUAC1	OFF
436	1.0	ABA=1	Ca2osc KO, OST1 KO	QUAC1	OFF
437	1.0	ABA=1	PLDalpha KO, PLDdelta KO	PA	OFF
438	1.0	ABA=1	PLDdelta KO	PA	Some
439	1.0	ABA=0		PLDalpha	OFF
440	1.0	ABA=1		PLDalpha	Some/ON
441	1.0	ABA=0		PLDdelta	OFF
442	1.0	ABA=1		PLDdelta	Some/ON
443	1.0	ABA=1		DAG	OFF/Some
444	1.0	ABA=0	ROS CA	SLAC1	Some/ON
