ID	Score	Source	Perturbation	Observed node	Categorization
75	1.0		IFNG KO	CREB	OFF
76	1.0		Ceramide KO	CREB	OFF
77	1.0		Ceramide KO	BID	OFF
78	1.0		Apoptosis CA,Fas KO	CREB	OFF
79	1.0		Caspase KO	P2	Some
80	1.0		Caspase KO	sFas	Some
81	1.0		Caspase KO	CREB	OFF
82	1.0		Caspase KO	BID	OFF/Some
83	1.0		DISC KO	Ceramide	OFF/Some
84	1.0		DISC KO	CREB	OFF
85	1.0		FLIP CA	MCL1	Some
86	1.0		FLIP CA	GPCR	Some
87	1.0		FLIP CA	IAP	Some
88	1.0		FLIP CA	CREB	OFF
89	1.0		DISC CA,sFas CA	Apoptosis	ON
90	1.0		DISC CA,sFas CA	CREB	OFF
91	1.0		BID CA,IFNG KO	SMAD	OFF
92	1.0		BID CA,IFNG KO	CTLA4	OFF
93	1.0		BID CA,IFNG KO	CREB	OFF
94	1.0		S1P KO	SMAD	OFF
95	1.0		S1P KO	sFas	OFF
96	1.0		S1P KO	CREB	OFF
97	1.0		S1P KO	BID	OFF
98	1.0		Fas KO,IFNG CA	S1P	Some
99	1.0		Fas KO,IFNG CA	MCL1	Some
100	1.0		Fas KO,IFNG CA	sFas	Some
101	1.0		Fas KO,IFNG CA	CREB	Some
102	1.0		P2 KO	MCL1	Some
103	1.0		P2 KO	IAP	Some
104	1.0		P2 KO	TCR	OFF/Some
105	1.0		P2 KO	SMAD	Some
106	1.0		P2 KO	CTLA4	OFF/Some
107	1.0		P2 KO	DISC	OFF
108	1.0		P2 KO	CREB	OFF
109	1.0		IAP CA	sFas	Some
110	1.0		IAP CA	CREB	OFF
111	1.0		Fas KO,MCL1 CA,SMAD CA	CREB	OFF
112	1.0		Caspase KO,SMAD KO	CREB	OFF
113	1.0		sFas KO	MCL1	Some
114	1.0		sFas KO	IAP	Some
115	1.0		sFas KO	Apoptosis	Some
116	1.0		sFas KO	DISC	OFF
117	1.0		sFas KO	CREB	OFF
118	1.0		SMAD KO	CREB	OFF
119	1.0		BID CA,SMAD CA	CREB	OFF
120	1.0		IAP KO	FLIP	Some
121	1.0		IAP KO	Caspase	OFF
122	1.0		IAP KO	CREB	OFF
123	1.0		DISC KO,GPCR KO,IFNG KO,S1P CA	P2	Some
124	1.0		DISC KO,GPCR KO,IFNG KO,S1P CA	CREB	OFF
125	1.0		P2 CA	S1P	Some
126	1.0		P2 CA	CREB	OFF
127	1.0		FLIP KO,Fas CA	Apoptosis	ON
128	1.0		FLIP KO,Fas CA	IFNG	OFF
129	1.0		FLIP KO,Fas CA	CREB	OFF
130	1.0		CTLA4 CA,Ceramide CA	CREB	OFF
131	1.0		CTLA4 CA,GPCR CA	CREB	OFF
132	1.0		IFNG KO,S1P CA,TCR CA	CREB	OFF
133	1.0		BID CA,IAP CA,MCL1 CA,TCR KO	CREB	OFF
134	1.0		IAP CA,S1P KO	SMAD	OFF
135	1.0		IAP CA,S1P KO	CREB	OFF
136	1.0		S1P CA	IFNG	OFF
137	1.0		S1P CA	CTLA4	Some
138	1.0		S1P CA	CREB	OFF
139	1.0		GPCR CA,MCL1 KO	DISC	OFF
140	1.0		GPCR CA,MCL1 KO	CREB	OFF
141	1.0		Fas KO	CREB	OFF
142	1.0		BID CA,IAP CA,sFas CA	DISC	OFF
143	1.0		BID CA,IAP CA,sFas CA	S1P	Some
144	1.0		BID CA,IAP CA,sFas CA	CREB	OFF
145	1.0		IFNG CA,P2 KO	DISC	OFF
146	1.0		IFNG CA,P2 KO	CREB	Some
147	1.0		Ceramide CA,Fas KO	CREB	OFF
148	1.0		BID CA,S1P KO	DISC	OFF
149	1.0		BID CA,S1P KO	IAP	OFF
150	1.0		BID CA,S1P KO	CREB	OFF
151	1.0		Apoptosis CA,sFas KO	CREB	OFF
152	1.0		Apoptosis CA,sFas KO	Fas	OFF
153	1.0		P2 KO,SMAD KO	sFas	Some
154	1.0		P2 KO,SMAD KO	Ceramide	OFF
155	1.0		P2 KO,SMAD KO	FLIP	Some
156	1.0		P2 KO,SMAD KO	CREB	Some
157	1.0		P2 KO,SMAD KO	Fas	OFF
158	1.0		SMAD CA,sFas KO	CREB	OFF
159	1.0		CTLA4 KO,SMAD KO,TCR KO	CREB	OFF
160	1.0		Apoptosis CA,SMAD KO	CTLA4	OFF
161	1.0		Apoptosis CA,SMAD KO	CREB	OFF
162	1.0		BID KO,TCR CA	Caspase	OFF
163	1.0		BID KO,TCR CA	CREB	OFF
164	1.0		IFNG KO,S1P KO	sFas	OFF
165	1.0		IFNG KO,S1P KO	CREB	OFF
166	1.0		FLIP CA,Fas CA,S1P KO	DISC	OFF
167	1.0		FLIP CA,Fas CA,S1P KO	CREB	OFF
168	1.0		Caspase KO,IAP KO	Apoptosis	OFF/Some
169	1.0		Caspase KO,IAP KO	CREB	OFF
170	1.0		sFas CA	CTLA4	Some
171	1.0		sFas CA	CREB	OFF
172	1.0		Caspase CA,MCL1 KO	CREB	OFF
173	1.0		DISC KO,IFNG CA,S1P CA	CREB	Some
174	1.0		SMAD CA	GPCR	Some
175	1.0		SMAD CA	CREB	OFF
176	1.0		MCL1 KO,P2 KO,TCR KO	IFNG	OFF
177	1.0		MCL1 KO,P2 KO,TCR KO	CREB	OFF
178	1.0		DISC KO,IAP KO	CREB	OFF
179	1.0		CTLA4 CA	CREB	OFF
180	1.0		Fas CA	CREB	OFF
