ID	Score	Source	Perturbation	Observed node	Categorization
71	1.0		MCL1 KO	CREB	OFF
72	1.0		MCL1 KO	BID	OFF
73	1.0		Apoptosis CA	GPCR	OFF
74	1.0		Apoptosis CA	CREB	OFF
75	1.0		Fas KO,IAP KO	CREB	OFF
76	1.0		Fas CA,GPCR KO	CREB	OFF
77	1.0		FLIP CA	Ceramide	OFF
78	1.0		FLIP CA	IAP	Some
79	1.0		FLIP CA	P2	Some
80	1.0		FLIP CA	CREB	OFF
81	1.0		Apoptosis CA,Caspase CA,DISC KO	MCL1	OFF
82	1.0		Apoptosis CA,Caspase CA,DISC KO	CREB	OFF
83	1.0		Ceramide CA,Fas CA	Caspase	OFF
84	1.0		Ceramide CA,Fas CA	P2	OFF
85	1.0		Ceramide CA,Fas CA	CREB	OFF
86	1.0		sFas CA	Apoptosis	Some
87	1.0		sFas CA	P2	Some
88	1.0		sFas CA	CREB	OFF
89	1.0		sFas KO	DISC	OFF
90	1.0		sFas KO	TCR	Some
91	1.0		sFas KO	CREB	OFF
92	1.0		Apoptosis KO,DISC KO	CREB	OFF
93	1.0		MCL1 KO,TCR KO	SMAD	OFF
94	1.0		MCL1 KO,TCR KO	IFNG	OFF
95	1.0		MCL1 KO,TCR KO	CREB	OFF
96	1.0		BID CA,FLIP CA	Apoptosis	ON
97	1.0		BID CA,FLIP CA	CREB	OFF
98	1.0		BID CA,FLIP CA	Fas	OFF
99	1.0		Apoptosis KO	MCL1	Some
100	1.0		Apoptosis KO	IAP	Some
101	1.0		Apoptosis KO	BID	Some
102	1.0		Apoptosis KO	CTLA4	Some
103	1.0		Apoptosis KO	DISC	Some
104	1.0		Apoptosis KO	CREB	OFF
105	1.0		Caspase CA,FLIP KO,MCL1 CA,SMAD CA	CREB	OFF
106	1.0		Caspase KO	CREB	OFF
107	1.0		TCR KO	Apoptosis	Some
108	1.0		TCR KO	Ceramide	OFF
109	1.0		TCR KO	IFNG	OFF
110	1.0		TCR KO	CREB	OFF
111	1.0		DISC KO	sFas	Some
112	1.0		DISC KO	CREB	OFF
113	1.0		Caspase CA,Fas KO	SMAD	OFF
114	1.0		Caspase CA,Fas KO	CREB	OFF
115	1.0		Fas CA,IFNG CA	P2	Some
116	1.0		Fas CA,IFNG CA	CREB	Some
117	1.0		P2 CA,TCR KO	CREB	OFF
118	1.0		P2 CA,TCR KO	Fas	OFF
119	1.0		Ceramide CA	SMAD	OFF
120	1.0		Ceramide CA	MCL1	OFF
121	1.0		Ceramide CA	CREB	OFF
122	1.0		Ceramide CA	BID	OFF
123	1.0		FLIP CA,SMAD KO	Apoptosis	Some
124	1.0		FLIP CA,SMAD KO	GPCR	Some
125	1.0		FLIP CA,SMAD KO	CREB	OFF
126	1.0		IAP CA	CREB	OFF
127	1.0		Apoptosis KO,Fas KO	DISC	OFF
128	1.0		Apoptosis KO,Fas KO	MCL1	ON
129	1.0		Apoptosis KO,Fas KO	CREB	OFF
130	1.0		BID CA,DISC KO,MCL1 KO	sFas	OFF
131	1.0		BID CA,DISC KO,MCL1 KO	CREB	OFF
132	1.0		IAP KO	IFNG	OFF
133	1.0		IAP KO	CREB	OFF
134	1.0		Apoptosis CA,IFNG CA	CTLA4	OFF
135	1.0		Apoptosis CA,IFNG CA	CREB	OFF
136	1.0		Caspase KO,P2 KO	CREB	Some
137	1.0		BID KO,SMAD CA	MCL1	Some
138	1.0		BID KO,SMAD CA	sFas	Some
139	1.0		BID KO,SMAD CA	CREB	OFF
140	1.0		BID CA,Caspase KO,FLIP KO,GPCR KO,SMAD CA	CREB	OFF
141	1.0		Caspase CA,MCL1 CA	SMAD	OFF
142	1.0		Caspase CA,MCL1 CA	IFNG	OFF
143	1.0		Caspase CA,MCL1 CA	CREB	OFF
144	1.0		Caspase CA,MCL1 CA	BID	OFF
145	1.0		FLIP KO	CREB	OFF
146	1.0		Ceramide CA,P2 CA	DISC	OFF
147	1.0		Ceramide CA,P2 CA	CREB	OFF
148	1.0		Ceramide CA,P2 CA	Fas	OFF
149	1.0		P2 CA,sFas CA	CREB	OFF
150	1.0		IAP CA,P2 KO	S1P	Some
151	1.0		IAP CA,P2 KO	CREB	OFF
152	1.0		Caspase CA,DISC KO,SMAD CA	GPCR	OFF
153	1.0		Caspase CA,DISC KO,SMAD CA	CREB	OFF
154	1.0		GPCR CA,S1P KO,TCR CA	IAP	OFF
155	1.0		GPCR CA,S1P KO,TCR CA	CREB	OFF
156	1.0		SMAD CA	CREB	OFF
157	1.0		SMAD CA	BID	OFF
158	1.0		FLIP KO,Fas KO,MCL1 CA	P2	Some
159	1.0		FLIP KO,Fas KO,MCL1 CA	CREB	OFF
160	1.0		BID CA,IFNG KO	Caspase	OFF
161	1.0		BID CA,IFNG KO	CTLA4	OFF
162	1.0		BID CA,IFNG KO	CREB	OFF
163	1.0		S1P CA,SMAD KO	CREB	OFF
164	1.0		GPCR CA,MCL1 KO,P2 KO,SMAD KO,sFas KO	DISC	OFF
165	1.0		GPCR CA,MCL1 KO,P2 KO,SMAD KO,sFas KO	CREB	OFF
166	1.0		GPCR CA,MCL1 KO,P2 KO,SMAD KO,sFas KO	BID	OFF
167	1.0		DISC KO,FLIP CA	S1P	Some
168	1.0		DISC KO,FLIP CA	CREB	OFF
169	1.0		DISC KO,FLIP CA	BID	OFF
170	1.0		IFNG KO,S1P KO	FLIP	OFF
171	1.0		IFNG KO,S1P KO	CREB	OFF
172	1.0		P2 KO	S1P	Some
173	1.0		P2 KO	CREB	OFF
174	1.0		Apoptosis CA,Caspase CA	DISC	OFF
175	1.0		Apoptosis CA,Caspase CA	S1P	OFF
176	1.0		Apoptosis CA,Caspase CA	CREB	OFF
177	1.0		Caspase KO,Ceramide CA,Fas KO	IFNG	OFF
178	1.0		Caspase KO,Ceramide CA,Fas KO	GPCR	OFF
179	1.0		Caspase KO,Ceramide CA,Fas KO	IAP	OFF
180	1.0		Caspase KO,Ceramide CA,Fas KO	CREB	OFF
