ID	Score	Source	Perturbation	Observed node	Categorization
103	1.0		Ceramide CA,GPCR CA,IFNG CA,sFas CA	S1P	OFF
104	1.0		Ceramide CA,GPCR CA,IFNG CA,sFas CA	CREB	OFF
105	1.0		DISC KO	Apoptosis	OFF/Some
106	1.0		DISC KO	GPCR	Some
107	1.0		DISC KO	CREB	OFF
108	1.0		DISC KO	BID	OFF
109	1.0		CTLA4 CA	Caspase	OFF
110	1.0		CTLA4 CA	BID	OFF
111	1.0		CTLA4 CA	Ceramide	OFF
112	1.0		CTLA4 CA	CREB	OFF
113	1.0		CTLA4 CA	Fas	OFF
114	1.0		Fas CA,S1P CA	MCL1	Some
115	1.0		Fas CA,S1P CA	TCR	Some
116	1.0		Fas CA,S1P CA	CREB	OFF
117	1.0		P2 KO	Apoptosis	Some
118	1.0		P2 KO	SMAD	Some
119	1.0		P2 KO	sFas	Some
120	1.0		P2 KO	CREB	OFF
121	1.0		IAP KO,sFas CA	CREB	OFF
122	1.0		BID KO,IFNG KO	CREB	OFF
123	1.0		IAP KO	CREB	OFF
124	1.0		Caspase KO,DISC CA,SMAD KO	Ceramide	Some
125	1.0		Caspase KO,DISC CA,SMAD KO	CREB	OFF
126	1.0		IAP CA,P2 CA,TCR CA	S1P	Some
127	1.0		IAP CA,P2 CA,TCR CA	CREB	OFF
128	1.0		CTLA4 CA,Caspase CA	IFNG	OFF
129	1.0		CTLA4 CA,Caspase CA	CREB	OFF
130	1.0		CTLA4 CA,Caspase CA	MCL1	OFF
131	1.0		GPCR CA	CREB	OFF
132	1.0		Fas KO,P2 CA	GPCR	Some
133	1.0		Fas KO,P2 CA	BID	OFF
134	1.0		Fas KO,P2 CA	Ceramide	OFF
135	1.0		Fas KO,P2 CA	FLIP	Some
136	1.0		Fas KO,P2 CA	CREB	OFF
137	1.0		Fas KO,IFNG KO	IAP	Some
138	1.0		Fas KO,IFNG KO	CREB	OFF
139	1.0		CTLA4 CA,DISC CA	MCL1	OFF
140	1.0		CTLA4 CA,DISC CA	CREB	OFF
141	1.0		P2 CA,S1P KO	CREB	OFF
142	1.0		BID KO,S1P KO	CREB	OFF
143	1.0		BID CA,DISC CA,S1P KO	FLIP	OFF
144	1.0		BID CA,DISC CA,S1P KO	MCL1	OFF
145	1.0		BID CA,DISC CA,S1P KO	CREB	OFF
146	1.0		FLIP KO	CREB	OFF
147	1.0		Caspase CA,FLIP CA	CREB	OFF
148	1.0		GPCR KO	IAP	Some
149	1.0		GPCR KO	CREB	OFF
150	1.0		BID KO,TCR CA	SMAD	Some
151	1.0		BID KO,TCR CA	CREB	OFF
152	1.0		BID CA,FLIP KO	MCL1	OFF
153	1.0		BID CA,FLIP KO	CREB	OFF
154	1.0		CTLA4 KO,P2 CA	CREB	OFF
155	1.0		Ceramide CA,DISC KO,MCL1 KO	CREB	OFF
156	1.0		Ceramide CA,DISC KO,MCL1 KO	BID	OFF
157	1.0		Apoptosis KO,TCR CA	CREB	OFF
158	1.0		GPCR CA,P2 CA	DISC	OFF
159	1.0		GPCR CA,P2 CA	CTLA4	OFF/Some
160	1.0		GPCR CA,P2 CA	CREB	OFF
161	1.0		TCR CA	MCL1	Some
162	1.0		TCR CA	sFas	Some
163	1.0		TCR CA	CREB	OFF
164	1.0		TCR CA	Fas	OFF
165	1.0		BID KO,Ceramide CA	Apoptosis	ON
166	1.0		BID KO,Ceramide CA	CTLA4	OFF
167	1.0		BID KO,Ceramide CA	CREB	OFF
168	1.0		DISC KO,sFas CA	SMAD	Some
169	1.0		DISC KO,sFas CA	CREB	OFF
170	1.0		Caspase CA,sFas KO	CREB	OFF
171	1.0		IFNG KO,SMAD CA	CREB	OFF
172	1.0		GPCR CA,IAP CA	CREB	OFF
173	1.0		GPCR CA,IAP CA	BID	OFF
174	1.0		SMAD KO	CREB	OFF
175	1.0		CTLA4 CA,TCR CA	CREB	OFF
176	1.0		CTLA4 CA,TCR CA	Fas	OFF
177	1.0		BID KO,CTLA4 KO,S1P KO	IAP	OFF
178	1.0		BID KO,CTLA4 KO,S1P KO	CREB	OFF
179	1.0		FLIP KO,SMAD KO	DISC	OFF
180	1.0		FLIP KO,SMAD KO	CREB	OFF
