Regulator,Target,Sign,Model,Confidence Rank,Constraint,Direct
TGFB_e,IRF1,unknown,Fake,4,,
TGFB_e,PU1,unknown,Fake,4,,
TGFB_e,EOMES,unknown,Fake,4,,
TGFB_e,IL12RB2,unknown,Fake,4,,
TGFB_e,IL12RB1_2,unknown,Fake,4,,
TGFB_e,IL21,unknown,Fake,4,,
TGFB_e,STAT1,unknown,Fake,4,,
TGFB_e,IL2RA,unknown,Fake,4,,
TGFB_e,IL12R,unknown,Fake,4,,
TGFB_e,IL31,unknown,Fake,4,,
TGFB_e,IL4RA_2,unknown,Fake,4,,
TGFB_e,IL10R,unknown,Fake,4,,
TGFB_e,SOCS1,unknown,Fake,4,,
TGFB_e,IL1R,unknown,Fake,4,,
TGFB_e,TGFB,unknown,Fake,4,,
TGFB_e,IFNGR,unknown,Fake,4,,
TGFB_e,IL9,unknown,Fake,4,,
TGFB_e,IFNG,unknown,Fake,4,,
TGFB_e,IL5,unknown,Fake,4,,
TGFB_e,IL4R,unknown,Fake,4,,
TGFB_e,SMAD2,unknown,Fake,4,,
TGFB_e,BCL6,unknown,Fake,4,,
TGFB_e,IL4,unknown,Fake,4,,
TGFB_e,NFKB,unknown,Fake,4,,
TGFB_e,TBET_2,unknown,Fake,4,,
TGFB_e,PRF1,unknown,Fake,4,,
TGFB_e,RORGT,unknown,Fake,4,,
TGFB_e,STAT5,unknown,Fake,4,,
TGFB_e,IL18R,unknown,Fake,4,,
TGFB_e,SMAD3,unknown,Fake,4,,
TGFB_e,IL6,unknown,Fake,4,,
TGFB_e,IL2R_2,unknown,Fake,4,,
TGFB_e,IRAK,unknown,Fake,4,,
IFNG_e,CD8,unknown,Fake,4,,
IFNG_e,CD4,unknown,Fake,4,,
IFNG_e,STAT4,unknown,Fake,4,,
IFNG_e,IL17,unknown,Fake,4,,
IFNG_e,proliferation,unknown,Fake,4,,
IFNG_e,IL3,unknown,Fake,4,,
IFNG_e,IL25R,unknown,Fake,4,,
IFNG_e,RUNX3,unknown,Fake,4,,
IFNG_e,STAT5_2,unknown,Fake,4,,
IFNG_e,JAK1,unknown,Fake,4,,
IFNG_e,IL21R,unknown,Fake,4,,
IFNG_e,IL4R_2,unknown,Fake,4,,
IFNG_e,IL1R1,unknown,Fake,4,,
IFNG_e,THPOK,unknown,Fake,4,,
IFNG_e,TGFBR,unknown,Fake,4,,
IFNG_e,IL24,unknown,Fake,4,,
IFNG_e,STAT6,unknown,Fake,4,,
IFNG_e,ST2,unknown,Fake,4,,
IFNG_e,STAT1_2,unknown,Fake,4,,
IFNG_e,CMAF,unknown,Fake,4,,
IFNG_e,IL13,unknown,Fake,4,,
IFNG_e,IL25,unknown,Fake,4,,
IFNG_e,STAT3,unknown,Fake,4,,
IFNG_e,IL2R,unknown,Fake,4,,
IFNG_e,IL10,unknown,Fake,4,,
IFNG_e,IL33R,unknown,Fake,4,,
IFNG_e,IL22,unknown,Fake,4,,
IFNG_e,TBET,unknown,Fake,4,,
IFNG_e,IL2,unknown,Fake,4,,
IFNG_e,IFNG_2,unknown,Fake,4,,
IFNG_e,GATA3,unknown,Fake,4,,
IFNG_e,GZMB,unknown,Fake,4,,
IFNG_e,IL23R,unknown,Fake,4,,
IFNG_e,IL23,unknown,Fake,4,,
IFNG_e,IL35,unknown,Fake,4,,
IFNG_e,FOXP3,unknown,Fake,4,,
IFNG_e,IL6R,unknown,Fake,4,,
IFNG_e,NFAT,unknown,Fake,4,,
IFNG_e,IRF1,unknown,Fake,4,,
IFNG_e,PU1,unknown,Fake,4,,
IFNG_e,EOMES,unknown,Fake,4,,
IFNG_e,IL12RB2,unknown,Fake,4,,
IFNG_e,IL12RB1_2,unknown,Fake,4,,
IFNG_e,IL21,unknown,Fake,4,,
IFNG_e,STAT1,unknown,Fake,4,,
IFNG_e,IL2RA,unknown,Fake,4,,
IFNG_e,IL12R,unknown,Fake,4,,
IFNG_e,IL31,unknown,Fake,4,,
IFNG_e,IL4RA_2,unknown,Fake,4,,
IFNG_e,IL10R,unknown,Fake,4,,
IFNG_e,SOCS1,unknown,Fake,4,,
IFNG_e,IL1R,unknown,Fake,4,,
IFNG_e,TGFB,unknown,Fake,4,,
IFNG_e,IL9,unknown,Fake,4,,
IFNG_e,IFNG,unknown,Fake,4,,
IFNG_e,IL5,unknown,Fake,4,,
IFNG_e,IL4R,unknown,Fake,4,,
IFNG_e,SMAD2,unknown,Fake,4,,
IFNG_e,BCL6,unknown,Fake,4,,
IFNG_e,IL4,unknown,Fake,4,,
IFNG_e,NFKB,unknown,Fake,4,,
IFNG_e,TBET_2,unknown,Fake,4,,
IFNG_e,PRF1,unknown,Fake,4,,
IFNG_e,RORGT,unknown,Fake,4,,
IFNG_e,STAT5,unknown,Fake,4,,
IFNG_e,IL18R,unknown,Fake,4,,
IFNG_e,SMAD3,unknown,Fake,4,,
IFNG_e,IL6,unknown,Fake,4,,
IFNG_e,IL2R_2,unknown,Fake,4,,
IFNG_e,IRAK,unknown,Fake,4,,
IL23R,CD8,unknown,Fake,4,,
IL23R,CD4,unknown,Fake,4,,
IL23R,STAT4,unknown,Fake,4,,
IL23R,IL17,unknown,Fake,4,,
IL23R,proliferation,unknown,Fake,4,,
IL23R,IL3,unknown,Fake,4,,
IL23R,IL25R,unknown,Fake,4,,
IL23R,RUNX3,unknown,Fake,4,,
IL23R,STAT5_2,unknown,Fake,4,,
IL23R,JAK1,unknown,Fake,4,,
IL23R,IL21R,unknown,Fake,4,,
IL23R,IL4R_2,unknown,Fake,4,,
IL23R,IL1R1,unknown,Fake,4,,
IL23R,THPOK,unknown,Fake,4,,
IL23R,TGFBR,unknown,Fake,4,,
IL23R,IL24,unknown,Fake,4,,
IL23R,STAT6,unknown,Fake,4,,
IL23R,ST2,unknown,Fake,4,,
IL23R,STAT1_2,unknown,Fake,4,,
IL23R,CMAF,unknown,Fake,4,,
IL23R,IL13,unknown,Fake,4,,
IL23R,IL25,unknown,Fake,4,,
IL23R,IL2R,unknown,Fake,4,,
IL23R,IL10,unknown,Fake,4,,
IL23R,IL33R,unknown,Fake,4,,
IL23R,IL22,unknown,Fake,4,,
IL23R,TBET,unknown,Fake,4,,
IL23R,IL2,unknown,Fake,4,,
IL23R,IFNGR_2,unknown,Fake,4,,
IL23R,IFNG_2,unknown,Fake,4,,
IL23R,GATA3,unknown,Fake,4,,
IL23R,GZMB,unknown,Fake,4,,
IL23R,IL23R,unknown,Fake,4,,
IL23R,IL23,unknown,Fake,4,,
IL23R,IL35,unknown,Fake,4,,
IL23R,FOXP3,unknown,Fake,4,,
IL23R,IL6R,unknown,Fake,4,,
IL23R,NFAT,unknown,Fake,4,,
IL23R,IRF1,unknown,Fake,4,,
IL23R,PU1,unknown,Fake,4,,
IL23R,EOMES,unknown,Fake,4,,
IL23R,IL12RB2,unknown,Fake,4,,
IL23R,IL12RB1_2,unknown,Fake,4,,
IL23R,IL21,unknown,Fake,4,,
IL23R,STAT1,unknown,Fake,4,,
IL23R,IL2RA,unknown,Fake,4,,
IL23R,IL12R,unknown,Fake,4,,
IL23R,IL31,unknown,Fake,4,,
IL23R,IL4RA_2,unknown,Fake,4,,
IL23R,IL10R,unknown,Fake,4,,
IL23R,SOCS1,unknown,Fake,4,,
IL23R,IL1R,unknown,Fake,4,,
IL23R,TGFB,unknown,Fake,4,,
IL23R,IFNGR,unknown,Fake,4,,
IL23R,IL9,unknown,Fake,4,,
IL23R,IFNG,unknown,Fake,4,,
IL23R,IL5,unknown,Fake,4,,
IL23R,IL4R,unknown,Fake,4,,
IL23R,SMAD2,unknown,Fake,4,,
IL23R,BCL6,unknown,Fake,4,,
IL23R,IL4,unknown,Fake,4,,
IL23R,NFKB,unknown,Fake,4,,
IL23R,TBET_2,unknown,Fake,4,,
IL23R,PRF1,unknown,Fake,4,,
IL23R,RORGT,unknown,Fake,4,,
IL23R,STAT5,unknown,Fake,4,,
IL23R,IL18R,unknown,Fake,4,,
IL23R,SMAD3,unknown,Fake,4,,
IL23R,IL6,unknown,Fake,4,,
IL23R,IL2R_2,unknown,Fake,4,,
IL23R,IRAK,unknown,Fake,4,,
IL35,CD8,unknown,Fake,4,,
IL35,CD4,unknown,Fake,4,,
IL35,STAT4,unknown,Fake,4,,
IL35,IL17,unknown,Fake,4,,
IL35,proliferation,unknown,Fake,4,,
IL35,IL3,unknown,Fake,4,,
IL35,IL25R,unknown,Fake,4,,
IL35,RUNX3,unknown,Fake,4,,
IL35,STAT5_2,unknown,Fake,4,,
IL35,JAK1,unknown,Fake,4,,
IL35,IL21R,unknown,Fake,4,,
IL35,IL4R_2,unknown,Fake,4,,
IL35,IL1R1,unknown,Fake,4,,
IL35,THPOK,unknown,Fake,4,,
IL35,TGFBR,unknown,Fake,4,,
IL35,IL24,unknown,Fake,4,,
IL35,STAT6,unknown,Fake,4,,
IL35,ST2,unknown,Fake,4,,
IL35,STAT1_2,unknown,Fake,4,,
IL35,CMAF,unknown,Fake,4,,
IL35,IL13,unknown,Fake,4,,
IL35,IL25,unknown,Fake,4,,
IL35,STAT3,unknown,Fake,4,,
IL35,IL2R,unknown,Fake,4,,
IL35,IL10,unknown,Fake,4,,
IL35,IL33R,unknown,Fake,4,,
IL35,IL22,unknown,Fake,4,,
IL35,TBET,unknown,Fake,4,,
IL35,IL2,unknown,Fake,4,,
IL35,IFNGR_2,unknown,Fake,4,,
IL35,IFNG_2,unknown,Fake,4,,
IL35,GATA3,unknown,Fake,4,,
IL35,GZMB,unknown,Fake,4,,
IL35,IL23R,unknown,Fake,4,,
IL35,IL23,unknown,Fake,4,,
IL35,IL35,unknown,Fake,4,,
IL35,FOXP3,unknown,Fake,4,,
IL35,IL6R,unknown,Fake,4,,
IL35,NFAT,unknown,Fake,4,,
IL35,IRF1,unknown,Fake,4,,
IL35,PU1,unknown,Fake,4,,
IL35,EOMES,unknown,Fake,4,,
IL35,IL12RB2,unknown,Fake,4,,
IL35,IL12RB1_2,unknown,Fake,4,,
IL35,IL21,unknown,Fake,4,,
IL35,STAT1,unknown,Fake,4,,
IL35,IL2RA,unknown,Fake,4,,
IL35,IL12R,unknown,Fake,4,,
IL35,IL31,unknown,Fake,4,,
IL35,IL4RA_2,unknown,Fake,4,,
IL35,IL10R,unknown,Fake,4,,
IL35,SOCS1,unknown,Fake,4,,
IL35,IL1R,unknown,Fake,4,,
IL35,TGFB,unknown,Fake,4,,
IL35,IFNGR,unknown,Fake,4,,
IL35,IL9,unknown,Fake,4,,
IL35,IFNG,unknown,Fake,4,,
IL35,IL5,unknown,Fake,4,,
IL35,IL4R,unknown,Fake,4,,
IL35,SMAD2,unknown,Fake,4,,
IL35,BCL6,unknown,Fake,4,,
IL35,IL4,unknown,Fake,4,,
IL35,NFKB,unknown,Fake,4,,
IL35,TBET_2,unknown,Fake,4,,
IL35,PRF1,unknown,Fake,4,,
IL35,RORGT,unknown,Fake,4,,
IL35,STAT5,unknown,Fake,4,,
IL35,IL18R,unknown,Fake,4,,
IL35,SMAD3,unknown,Fake,4,,
IL35,IL6,unknown,Fake,4,,
IL35,IL2R_2,unknown,Fake,4,,
IL35,IRAK,unknown,Fake,4,,
CD28,CD8,unknown,Fake,4,,
CD28,CD4,unknown,Fake,4,,
CD28,STAT4,unknown,Fake,4,,
CD28,IL17,unknown,Fake,4,,
CD28,proliferation,unknown,Fake,4,,
CD28,IL3,unknown,Fake,4,,
CD28,IL25R,unknown,Fake,4,,
CD28,RUNX3,unknown,Fake,4,,
CD28,STAT5_2,unknown,Fake,4,,
CD28,JAK1,unknown,Fake,4,,
CD28,IL21R,unknown,Fake,4,,
CD28,IL4R_2,unknown,Fake,4,,
CD28,IL1R1,unknown,Fake,4,,
CD28,THPOK,unknown,Fake,4,,
CD28,TGFBR,unknown,Fake,4,,
CD28,IL24,unknown,Fake,4,,
CD28,STAT6,unknown,Fake,4,,
CD28,ST2,unknown,Fake,4,,
CD28,STAT1_2,unknown,Fake,4,,
CD28,CMAF,unknown,Fake,4,,
CD28,IL13,unknown,Fake,4,,
CD28,IL25,unknown,Fake,4,,
CD28,STAT3,unknown,Fake,4,,
CD28,IL2R,unknown,Fake,4,,
CD28,IL10,unknown,Fake,4,,
CD28,IL33R,unknown,Fake,4,,
CD28,IL22,unknown,Fake,4,,
CD28,TBET,unknown,Fake,4,,
CD28,IL2,unknown,Fake,4,,
CD28,IFNGR_2,unknown,Fake,4,,
CD28,IFNG_2,unknown,Fake,4,,
CD28,GATA3,unknown,Fake,4,,
CD28,GZMB,unknown,Fake,4,,
CD28,IL23R,unknown,Fake,4,,
CD28,IL23,unknown,Fake,4,,
CD28,IL35,unknown,Fake,4,,
CD28,FOXP3,unknown,Fake,4,,
CD28,IL6R,unknown,Fake,4,,
CD28,IRF1,unknown,Fake,4,,
CD28,PU1,unknown,Fake,4,,
CD28,EOMES,unknown,Fake,4,,
CD28,IL12RB2,unknown,Fake,4,,
CD28,IL12RB1_2,unknown,Fake,4,,
CD28,IL21,unknown,Fake,4,,
CD28,STAT1,unknown,Fake,4,,
CD28,IL2RA,unknown,Fake,4,,
CD28,IL12R,unknown,Fake,4,,
CD28,IL31,unknown,Fake,4,,
CD28,IL4RA_2,unknown,Fake,4,,
CD28,IL10R,unknown,Fake,4,,
CD28,SOCS1,unknown,Fake,4,,
CD28,IL1R,unknown,Fake,4,,
CD28,TGFB,unknown,Fake,4,,
CD28,IFNGR,unknown,Fake,4,,
CD28,IL9,unknown,Fake,4,,
CD28,IFNG,unknown,Fake,4,,
CD28,IL5,unknown,Fake,4,,
CD28,IL4R,unknown,Fake,4,,
CD28,SMAD2,unknown,Fake,4,,
CD28,BCL6,unknown,Fake,4,,
CD28,IL4,unknown,Fake,4,,
CD28,NFKB,unknown,Fake,4,,
CD28,TBET_2,unknown,Fake,4,,
CD28,PRF1,unknown,Fake,4,,
CD28,RORGT,unknown,Fake,4,,
CD28,STAT5,unknown,Fake,4,,
CD28,IL18R,unknown,Fake,4,,
CD28,SMAD3,unknown,Fake,4,,
CD28,IL6,unknown,Fake,4,,
CD28,IL2R_2,unknown,Fake,4,,
CD28,IRAK,unknown,Fake,4,,
FOXP3,CD8,unknown,Fake,4,,
FOXP3,CD4,unknown,Fake,4,,
FOXP3,STAT4,unknown,Fake,4,,
FOXP3,IL17,unknown,Fake,4,,
FOXP3,proliferation,unknown,Fake,4,,
FOXP3,IL3,unknown,Fake,4,,
FOXP3,IL25R,unknown,Fake,4,,
FOXP3,RUNX3,unknown,Fake,4,,
FOXP3,STAT5_2,unknown,Fake,4,,
FOXP3,JAK1,unknown,Fake,4,,
FOXP3,IL21R,unknown,Fake,4,,
FOXP3,IL4R_2,unknown,Fake,4,,
FOXP3,IL1R1,unknown,Fake,4,,
FOXP3,THPOK,unknown,Fake,4,,
FOXP3,TGFBR,unknown,Fake,4,,
FOXP3,IL24,unknown,Fake,4,,
FOXP3,STAT6,unknown,Fake,4,,
FOXP3,ST2,unknown,Fake,4,,
FOXP3,STAT1_2,unknown,Fake,4,,
FOXP3,CMAF,unknown,Fake,4,,
FOXP3,IL13,unknown,Fake,4,,
FOXP3,IL25,unknown,Fake,4,,
FOXP3,STAT3,unknown,Fake,4,,
FOXP3,IL2R,unknown,Fake,4,,
FOXP3,IL10,unknown,Fake,4,,
FOXP3,IL33R,unknown,Fake,4,,
FOXP3,IL22,unknown,Fake,4,,
FOXP3,TBET,unknown,Fake,4,,
FOXP3,IFNGR_2,unknown,Fake,4,,
FOXP3,IFNG_2,unknown,Fake,4,,
FOXP3,GZMB,unknown,Fake,4,,
FOXP3,IL23R,unknown,Fake,4,,
FOXP3,IL23,unknown,Fake,4,,
FOXP3,FOXP3,unknown,Fake,4,,
FOXP3,IL6R,unknown,Fake,4,,
FOXP3,IRF1,unknown,Fake,4,,
FOXP3,PU1,unknown,Fake,4,,
FOXP3,EOMES,unknown,Fake,4,,
FOXP3,IL12RB2,unknown,Fake,4,,
FOXP3,IL12RB1_2,unknown,Fake,4,,
FOXP3,IL21,unknown,Fake,4,,
FOXP3,STAT1,unknown,Fake,4,,
FOXP3,IL12R,unknown,Fake,4,,
FOXP3,IL31,unknown,Fake,4,,
FOXP3,IL4RA_2,unknown,Fake,4,,
FOXP3,IL10R,unknown,Fake,4,,
FOXP3,SOCS1,unknown,Fake,4,,
FOXP3,IL1R,unknown,Fake,4,,
FOXP3,IFNGR,unknown,Fake,4,,
FOXP3,IL9,unknown,Fake,4,,
FOXP3,IFNG,unknown,Fake,4,,
FOXP3,IL5,unknown,Fake,4,,
FOXP3,IL4R,unknown,Fake,4,,
FOXP3,SMAD2,unknown,Fake,4,,
FOXP3,BCL6,unknown,Fake,4,,
FOXP3,IL4,unknown,Fake,4,,
FOXP3,TBET_2,unknown,Fake,4,,
FOXP3,PRF1,unknown,Fake,4,,
FOXP3,STAT5,unknown,Fake,4,,
FOXP3,IL18R,unknown,Fake,4,,
FOXP3,SMAD3,unknown,Fake,4,,
FOXP3,IL6,unknown,Fake,4,,
FOXP3,IL2R_2,unknown,Fake,4,,
FOXP3,IRAK,unknown,Fake,4,,
IRF1,CD8,unknown,Fake,4,,
IRF1,CD4,unknown,Fake,4,,
IRF1,STAT4,unknown,Fake,4,,
IRF1,IL17,unknown,Fake,4,,
IRF1,proliferation,unknown,Fake,4,,
IRF1,IL3,unknown,Fake,4,,
IRF1,IL25R,unknown,Fake,4,,
IRF1,RUNX3,unknown,Fake,4,,
IRF1,STAT5_2,unknown,Fake,4,,
IRF1,JAK1,unknown,Fake,4,,
IRF1,IL21R,unknown,Fake,4,,
IRF1,IL4R_2,unknown,Fake,4,,
IRF1,IL1R1,unknown,Fake,4,,
IRF1,THPOK,unknown,Fake,4,,
IRF1,TGFBR,unknown,Fake,4,,
IRF1,IL24,unknown,Fake,4,,
IRF1,STAT6,unknown,Fake,4,,
IRF1,ST2,unknown,Fake,4,,
IRF1,STAT1_2,unknown,Fake,4,,
IRF1,CMAF,unknown,Fake,4,,
IRF1,IL13,unknown,Fake,4,,
IRF1,IL25,unknown,Fake,4,,
IRF1,STAT3,unknown,Fake,4,,
IRF1,IL2R,unknown,Fake,4,,
IRF1,IL33R,unknown,Fake,4,,
IRF1,IL22,unknown,Fake,4,,
IRF1,TBET,unknown,Fake,4,,
IRF1,IL2,unknown,Fake,4,,
IRF1,IFNGR_2,unknown,Fake,4,,
IRF1,IFNG_2,unknown,Fake,4,,
IRF1,GATA3,unknown,Fake,4,,
IRF1,GZMB,unknown,Fake,4,,
IRF1,IL23R,unknown,Fake,4,,
IRF1,IL23,unknown,Fake,4,,
IRF1,IL35,unknown,Fake,4,,
IRF1,FOXP3,unknown,Fake,4,,
IRF1,IL6R,unknown,Fake,4,,
IRF1,NFAT,unknown,Fake,4,,
IRF1,IRF1,unknown,Fake,4,,
IRF1,PU1,unknown,Fake,4,,
IRF1,EOMES,unknown,Fake,4,,
IRF1,IL12RB2,unknown,Fake,4,,
IRF1,IL21,unknown,Fake,4,,
IRF1,STAT1,unknown,Fake,4,,
IRF1,IL2RA,unknown,Fake,4,,
IRF1,IL12R,unknown,Fake,4,,
IRF1,IL31,unknown,Fake,4,,
IRF1,IL4RA_2,unknown,Fake,4,,
IRF1,IL10R,unknown,Fake,4,,
IRF1,SOCS1,unknown,Fake,4,,
IRF1,IL1R,unknown,Fake,4,,
IRF1,TGFB,unknown,Fake,4,,
IRF1,IFNGR,unknown,Fake,4,,
IRF1,IL9,unknown,Fake,4,,
IRF1,IFNG,unknown,Fake,4,,
IRF1,IL5,unknown,Fake,4,,
IRF1,IL4R,unknown,Fake,4,,
IRF1,SMAD2,unknown,Fake,4,,
IRF1,BCL6,unknown,Fake,4,,
IRF1,NFKB,unknown,Fake,4,,
IRF1,TBET_2,unknown,Fake,4,,
IRF1,PRF1,unknown,Fake,4,,
IRF1,RORGT,unknown,Fake,4,,
IRF1,STAT5,unknown,Fake,4,,
IRF1,IL18R,unknown,Fake,4,,
IRF1,SMAD3,unknown,Fake,4,,
IRF1,IL6,unknown,Fake,4,,
IRF1,IL2R_2,unknown,Fake,4,,
IRF1,IRAK,unknown,Fake,4,,
IFNBR,CD8,unknown,Fake,4,,
IFNBR,CD4,unknown,Fake,4,,
IFNBR,STAT4,unknown,Fake,4,,
IFNBR,IL17,unknown,Fake,4,,
IFNBR,proliferation,unknown,Fake,4,,
IFNBR,IL3,unknown,Fake,4,,
IFNBR,IL25R,unknown,Fake,4,,
IFNBR,RUNX3,unknown,Fake,4,,
IFNBR,STAT5_2,unknown,Fake,4,,
IFNBR,JAK1,unknown,Fake,4,,
IFNBR,IL21R,unknown,Fake,4,,
IFNBR,IL4R_2,unknown,Fake,4,,
IFNBR,IL1R1,unknown,Fake,4,,
IFNBR,THPOK,unknown,Fake,4,,
IFNBR,TGFBR,unknown,Fake,4,,
IFNBR,IL24,unknown,Fake,4,,
IFNBR,STAT6,unknown,Fake,4,,
IFNBR,ST2,unknown,Fake,4,,
IFNBR,CMAF,unknown,Fake,4,,
IFNBR,IL13,unknown,Fake,4,,
IFNBR,IL25,unknown,Fake,4,,
IFNBR,STAT3,unknown,Fake,4,,
IFNBR,IL2R,unknown,Fake,4,,
IFNBR,IL10,unknown,Fake,4,,
IFNBR,IL33R,unknown,Fake,4,,
IFNBR,IL22,unknown,Fake,4,,
IFNBR,TBET,unknown,Fake,4,,
IFNBR,IL2,unknown,Fake,4,,
IFNBR,IFNGR_2,unknown,Fake,4,,
IFNBR,IFNG_2,unknown,Fake,4,,
IFNBR,GATA3,unknown,Fake,4,,
IFNBR,GZMB,unknown,Fake,4,,
IFNBR,IL23R,unknown,Fake,4,,
IFNBR,IL23,unknown,Fake,4,,
IFNBR,IL35,unknown,Fake,4,,
IFNBR,FOXP3,unknown,Fake,4,,
IFNBR,IL6R,unknown,Fake,4,,
IFNBR,NFAT,unknown,Fake,4,,
IFNBR,IRF1,unknown,Fake,4,,
IFNBR,PU1,unknown,Fake,4,,
IFNBR,EOMES,unknown,Fake,4,,
IFNBR,IL12RB2,unknown,Fake,4,,
IFNBR,IL12RB1_2,unknown,Fake,4,,
IFNBR,IL21,unknown,Fake,4,,
IFNBR,IL2RA,unknown,Fake,4,,
IFNBR,IL12R,unknown,Fake,4,,
IFNBR,IL31,unknown,Fake,4,,
IFNBR,IL4RA_2,unknown,Fake,4,,
IFNBR,IL10R,unknown,Fake,4,,
IFNBR,SOCS1,unknown,Fake,4,,
IFNBR,IL1R,unknown,Fake,4,,
IFNBR,TGFB,unknown,Fake,4,,
IFNBR,IFNGR,unknown,Fake,4,,
IFNBR,IL9,unknown,Fake,4,,
IFNBR,IFNG,unknown,Fake,4,,
IFNBR,IL5,unknown,Fake,4,,
IFNBR,IL4R,unknown,Fake,4,,
IFNBR,SMAD2,unknown,Fake,4,,
IFNBR,BCL6,unknown,Fake,4,,
IFNBR,IL4,unknown,Fake,4,,
IFNBR,NFKB,unknown,Fake,4,,
IFNBR,TBET_2,unknown,Fake,4,,
IFNBR,PRF1,unknown,Fake,4,,
IFNBR,RORGT,unknown,Fake,4,,
IFNBR,STAT5,unknown,Fake,4,,
IFNBR,IL18R,unknown,Fake,4,,
IFNBR,SMAD3,unknown,Fake,4,,
IFNBR,IL6,unknown,Fake,4,,
IFNBR,IL2R_2,unknown,Fake,4,,
IFNBR,IRAK,unknown,Fake,4,,
PU1,CD8,unknown,Fake,4,,
PU1,CD4,unknown,Fake,4,,
PU1,STAT4,unknown,Fake,4,,
PU1,IL17,unknown,Fake,4,,
PU1,proliferation,unknown,Fake,4,,
PU1,IL3,unknown,Fake,4,,
PU1,IL25R,unknown,Fake,4,,
PU1,RUNX3,unknown,Fake,4,,
PU1,STAT5_2,unknown,Fake,4,,
PU1,JAK1,unknown,Fake,4,,
PU1,IL21R,unknown,Fake,4,,
PU1,IL4R_2,unknown,Fake,4,,
PU1,IL1R1,unknown,Fake,4,,
PU1,THPOK,unknown,Fake,4,,
PU1,TGFBR,unknown,Fake,4,,
PU1,IL24,unknown,Fake,4,,
PU1,STAT6,unknown,Fake,4,,
PU1,ST2,unknown,Fake,4,,
PU1,STAT1_2,unknown,Fake,4,,
PU1,CMAF,unknown,Fake,4,,
PU1,IL13,unknown,Fake,4,,
PU1,IL25,unknown,Fake,4,,
PU1,STAT3,unknown,Fake,4,,
PU1,IL2R,unknown,Fake,4,,
PU1,IL10,unknown,Fake,4,,
PU1,IL33R,unknown,Fake,4,,
PU1,IL22,unknown,Fake,4,,
PU1,TBET,unknown,Fake,4,,
PU1,IL2,unknown,Fake,4,,
PU1,IFNGR_2,unknown,Fake,4,,
PU1,IFNG_2,unknown,Fake,4,,
PU1,GZMB,unknown,Fake,4,,
PU1,IL23R,unknown,Fake,4,,
PU1,IL23,unknown,Fake,4,,
PU1,IL35,unknown,Fake,4,,
PU1,FOXP3,unknown,Fake,4,,
PU1,IL6R,unknown,Fake,4,,
PU1,NFAT,unknown,Fake,4,,
PU1,IRF1,unknown,Fake,4,,
PU1,PU1,unknown,Fake,4,,
PU1,EOMES,unknown,Fake,4,,
PU1,IL12RB2,unknown,Fake,4,,
PU1,IL12RB1_2,unknown,Fake,4,,
PU1,IL21,unknown,Fake,4,,
PU1,STAT1,unknown,Fake,4,,
PU1,IL2RA,unknown,Fake,4,,
PU1,IL12R,unknown,Fake,4,,
PU1,IL31,unknown,Fake,4,,
PU1,IL4RA_2,unknown,Fake,4,,
PU1,IL10R,unknown,Fake,4,,
PU1,SOCS1,unknown,Fake,4,,
PU1,IL1R,unknown,Fake,4,,
PU1,TGFB,unknown,Fake,4,,
PU1,IFNGR,unknown,Fake,4,,
PU1,IFNG,unknown,Fake,4,,
PU1,IL5,unknown,Fake,4,,
PU1,IL4R,unknown,Fake,4,,
PU1,SMAD2,unknown,Fake,4,,
PU1,BCL6,unknown,Fake,4,,
PU1,IL4,unknown,Fake,4,,
PU1,NFKB,unknown,Fake,4,,
PU1,TBET_2,unknown,Fake,4,,
PU1,PRF1,unknown,Fake,4,,
PU1,RORGT,unknown,Fake,4,,
PU1,STAT5,unknown,Fake,4,,
PU1,IL18R,unknown,Fake,4,,
PU1,SMAD3,unknown,Fake,4,,
PU1,IL6,unknown,Fake,4,,
PU1,IL2R_2,unknown,Fake,4,,
PU1,IRAK,unknown,Fake,4,,
IL12RB1_2,CD8,unknown,Fake,4,,
IL12RB1_2,CD4,unknown,Fake,4,,
IL12RB1_2,STAT4,unknown,Fake,4,,
IL12RB1_2,IL17,unknown,Fake,4,,
IL12RB1_2,proliferation,unknown,Fake,4,,
IL12RB1_2,IL3,unknown,Fake,4,,
IL12RB1_2,IL25R,unknown,Fake,4,,
IL12RB1_2,RUNX3,unknown,Fake,4,,
IL12RB1_2,STAT5_2,unknown,Fake,4,,
IL12RB1_2,JAK1,unknown,Fake,4,,
IL12RB1_2,IL21R,unknown,Fake,4,,
IL12RB1_2,IL4R_2,unknown,Fake,4,,
IL12RB1_2,IL1R1,unknown,Fake,4,,
IL12RB1_2,THPOK,unknown,Fake,4,,
IL12RB1_2,TGFBR,unknown,Fake,4,,
IL12RB1_2,IL24,unknown,Fake,4,,
IL12RB1_2,STAT6,unknown,Fake,4,,
IL12RB1_2,ST2,unknown,Fake,4,,
IL12RB1_2,STAT1_2,unknown,Fake,4,,
IL12RB1_2,CMAF,unknown,Fake,4,,
IL12RB1_2,IL13,unknown,Fake,4,,
IL12RB1_2,IL25,unknown,Fake,4,,
IL12RB1_2,STAT3,unknown,Fake,4,,
IL12RB1_2,IL2R,unknown,Fake,4,,
IL12RB1_2,IL10,unknown,Fake,4,,
IL12RB1_2,IL33R,unknown,Fake,4,,
IL12RB1_2,IL22,unknown,Fake,4,,
IL12RB1_2,TBET,unknown,Fake,4,,
IL12RB1_2,IL2,unknown,Fake,4,,
